Date,Product Name,Units Sold,Price,Competitor Price,Stock Available,Marketing Spend,Holiday/Seasonal Indicator,Weather Condition,Economic Indicator,Social Media Trend Score,Market Sentiment Score,Competitor Activity Score
2023-07-05,Samsung Galaxy S24,36,1312,1271,423,1139,0,Cloudy,1.2907501660653935,24,-0.9492764456785436,4
2023-07-05,Google Pixel 6,22,1178,1209,180,228,0,Sunny,1.4419509036613674,58,0.3177934108226912,6
2023-07-05,Google Pixel 7,21,761,727,138,922,0,Rainy,1.001878641251858,83,0.7703853839103076,7
2023-07-05,Google Pixel 8,49,1435,1413,322,629,0,Snowy,1.2305880306861194,74,-0.7948272604715234,9
2023-07-05,OnePlus 10,7,686,734,250,462,0,Snowy,0.9136128629850873,19,0.7538765702074655,4
2023-07-05,OnePlus 11,43,595,679,401,132,0,Rainy,0.9189528952658605,42,0.9709739370779706,1
2023-07-05,OnePlus 12,29,1431,1476,115,620,0,Rainy,0.8863646248353169,17,0.9123691349530108,6
2023-07-05,Xiaomi 12,17,661,626,218,1144,0,Snowy,0.9789747803066408,16,-0.23809965452961146,3
2023-07-05,Xiaomi 13,46,532,585,485,1129,0,Cloudy,1.2050074741207528,4,-0.8961124946875056,0
2023-07-05,Xiaomi 14,15,582,554,136,980,0,Sunny,1.014879919972261,21,-0.6583597270164314,1
2023-07-05,Oppo Find X5,11,481,532,63,577,0,Cloudy,0.7528522699826139,45,-0.9986505410268078,8
2023-07-05,Oppo Find X6,13,813,767,139,442,0,Snowy,0.8186044313464927,76,0.33782785446855534,2
2023-07-05,Vivo X90,23,1402,1466,57,1146,0,Sunny,1.2553812888481568,29,0.6818354948033822,8
2023-07-05,Vivo X100,33,321,396,452,1068,0,Sunny,1.1257075456365888,73,-0.4763655634656436,7
2023-07-06,iPhone 14,10,1023,1108,301,304,0,Snowy,1.4220999001262684,63,-0.06805234730549348,0
2023-07-06,iPhone 14 Pro,28,693,737,197,1011,0,Rainy,0.5233777216920705,17,0.31891879395462275,3
2023-07-06,iPhone 15,39,1470,1445,84,1372,0,Sunny,1.0660271305656708,9,0.9666431952744714,8
2023-07-06,iPhone 15 Pro,49,533,586,376,1221,0,Rainy,1.0254616010359014,93,0.28082702125795334,7
2023-07-06,Samsung Galaxy S22,47,811,886,472,1471,0,Sunny,1.0678982289501748,33,-0.4775620867191963,6
2023-07-06,Samsung Galaxy S23,26,864,866,451,728,0,Cloudy,0.5008491096217181,41,0.3135740219288585,8
2023-07-06,Samsung Galaxy S24,39,547,597,136,964,0,Sunny,1.2725196045530232,92,0.15933782595525514,5
2023-07-06,Google Pixel 6,7,1280,1242,272,564,0,Cloudy,1.0986590554864937,52,0.6954127806278554,1
2023-07-06,Google Pixel 7,7,1239,1261,417,295,0,Rainy,0.6574142005921777,49,-0.05443793977787381,6
2023-07-06,Google Pixel 8,16,339,348,265,556,0,Rainy,0.7904867713094598,19,-0.7813063534036218,4
2023-07-06,OnePlus 10,46,515,473,216,513,0,Rainy,1.4944639698960014,43,-0.99995896407821,8
2023-07-06,OnePlus 11,25,1025,1119,177,1321,0,Rainy,1.0814061568565663,65,-0.6948488533809372,3
2023-07-06,OnePlus 12,41,894,871,271,205,0,Rainy,0.6933224368931764,59,0.44382669862367163,0
2023-07-06,Xiaomi 12,43,836,851,384,808,0,Rainy,0.6419107397293448,49,-0.7464103113266467,6
2023-07-06,Xiaomi 13,42,1488,1582,367,848,0,Sunny,0.883784770412298,41,0.5402585384114271,5
2023-07-06,Xiaomi 14,7,593,583,423,513,0,Cloudy,0.7305387921709133,95,0.32840436578632426,9
2023-07-06,Oppo Find X5,36,1288,1282,121,1122,0,Snowy,0.797419124229099,64,-0.8179418223994295,9
2023-07-06,Oppo Find X6,13,941,968,239,911,0,Cloudy,1.1662147401464171,82,-0.4089651208180862,4
2023-07-06,Vivo X90,10,1358,1323,208,821,0,Rainy,1.2214819192904627,89,0.6056982139765628,4
2023-07-06,Vivo X100,45,1213,1182,361,890,0,Snowy,1.1893743618400938,16,0.6526132546017558,5
2023-07-07,iPhone 14,31,1212,1175,191,1007,0,Sunny,1.1313753076041544,54,-0.6711284334221963,8
2023-07-07,iPhone 14 Pro,49,797,890,115,244,0,Snowy,0.9516772071576868,83,-0.4786169036937724,8
2023-07-07,iPhone 15,38,787,790,131,193,0,Cloudy,0.5778001133220988,28,0.7336577442026251,1
2023-07-07,iPhone 15 Pro,40,728,822,220,677,0,Snowy,0.9309314432700209,0,0.19169718899417232,1
2023-07-07,Samsung Galaxy S22,16,1094,1062,333,134,0,Cloudy,0.9711500396194378,48,0.13945733867823407,4
2023-07-07,Samsung Galaxy S23,29,1056,1120,90,1460,0,Rainy,1.315142317187638,53,0.11766232282371214,2
2023-07-07,Samsung Galaxy S24,37,1122,1083,260,343,0,Cloudy,0.6338770841634598,58,-0.6356836778419408,1
2023-07-07,Google Pixel 6,33,796,857,351,286,0,Rainy,1.0658969633550004,98,-0.327563806097966,8
2023-07-07,Google Pixel 7,26,367,452,365,1188,0,Snowy,1.3598074820161883,28,-0.10491957888429759,1
2023-07-07,Google Pixel 8,8,511,504,480,267,0,Cloudy,0.8262135237473315,73,0.8760372037028568,6
2023-07-07,OnePlus 10,20,1186,1204,91,209,0,Sunny,1.1985283570817398,5,-0.9805322552067337,0
2023-07-07,OnePlus 11,45,955,1004,139,1083,0,Rainy,0.6769130767441351,83,0.866879978480519,3
2023-07-07,OnePlus 12,20,478,480,98,608,0,Snowy,0.7085060481402157,34,0.3995878842496332,1
2023-07-07,Xiaomi 12,25,1247,1265,430,409,0,Cloudy,1.1022810043529203,55,-0.4235940733534336,4
2023-07-07,Xiaomi 13,38,324,382,144,607,0,Sunny,1.1608237751929265,47,0.7240698945139221,9
2023-07-07,Xiaomi 14,35,758,840,387,1062,0,Snowy,0.820218401615547,93,-0.04035963718511981,8
2023-07-07,Oppo Find X5,39,1242,1281,360,1371,0,Snowy,1.2862339832708019,90,-0.38850961139719864,2
2023-07-07,Oppo Find X6,13,1149,1101,136,1281,0,Rainy,0.6530375904085416,52,-0.6306124465153478,3
2023-07-07,Vivo X90,32,315,277,249,1307,0,Sunny,1.203072021907146,24,-0.4225884355250886,7
2023-07-07,Vivo X100,7,1480,1523,316,1144,0,Cloudy,0.8339842182660016,94,0.9428083063339192,0
2023-07-08,iPhone 14,12,923,906,129,742,1,Cloudy,1.16965112230361,32,-0.022194322691998725,7
2023-07-08,iPhone 14 Pro,30,709,675,140,512,1,Cloudy,0.788648486009936,72,0.5941275140078242,1
2023-07-08,iPhone 15,34,1258,1264,269,784,1,Sunny,0.8937604003795633,91,0.8097042036002589,5
2023-07-08,iPhone 15 Pro,16,1394,1435,440,1484,1,Sunny,0.5635054692816652,44,0.5924237581634286,4
2023-07-08,Samsung Galaxy S22,36,740,837,390,981,1,Snowy,0.6381529145193789,86,-0.29274500981903473,9
2023-07-08,Samsung Galaxy S23,7,330,345,299,665,1,Rainy,0.5199014354006067,30,-0.017932760266397008,0
2023-07-08,Samsung Galaxy S24,49,445,469,428,1175,1,Snowy,1.0988499363061168,87,-0.9501898605075991,2
2023-07-08,Google Pixel 6,46,320,275,270,1210,1,Snowy,0.6233140122753446,8,0.5406824789053573,9
2023-07-08,Google Pixel 7,47,1436,1456,207,910,1,Sunny,1.4555064850789408,37,-0.111512158395356,6
2023-07-08,Google Pixel 8,5,808,777,259,525,1,Snowy,1.006649241678705,33,-0.000366125183171917,2
2023-07-08,OnePlus 10,47,565,522,324,1047,1,Cloudy,0.6342735395169234,95,0.7191847824947706,0
2023-07-08,OnePlus 11,32,788,788,466,608,1,Sunny,1.2672885692980929,25,-0.5703449177999489,2
2023-07-08,OnePlus 12,47,689,716,497,437,1,Snowy,0.7878673284225077,64,0.1637566957832668,0
2023-07-08,Xiaomi 12,17,1080,1102,439,617,1,Sunny,1.1361362537110267,56,-0.06540952274310019,3
2023-07-08,Xiaomi 13,38,1261,1252,127,419,1,Cloudy,1.1668218719563306,29,-0.8895444027756285,6
2023-07-08,Xiaomi 14,13,1241,1213,341,241,1,Snowy,0.5698369531095696,80,-0.7792642626215454,2
2023-07-08,Oppo Find X5,34,604,580,204,785,1,Cloudy,1.1828080860699093,13,-0.70472962975703,4
2023-07-08,Oppo Find X6,32,1033,1033,359,1006,1,Snowy,1.480378469058743,54,-0.9222632866549996,7
2023-07-08,Vivo X90,30,683,702,209,531,1,Snowy,1.0028880567856682,76,-0.6065956964531252,1
2023-07-08,Vivo X100,27,408,438,350,1491,1,Cloudy,1.235959364668568,70,0.9968339272985098,4
2023-07-09,iPhone 14,21,777,851,482,709,1,Cloudy,0.8239439523036217,98,-0.09733757348103,9
2023-07-09,iPhone 14 Pro,42,594,570,345,990,1,Cloudy,0.7176115853972819,14,-0.22297934287977728,2
2023-07-09,iPhone 15,42,854,896,475,1293,1,Cloudy,1.003198327684983,77,-0.5342660753033177,4
2023-07-09,iPhone 15 Pro,13,888,942,299,664,1,Snowy,1.2744808872846787,37,-0.9547690836716274,7
2023-07-09,Samsung Galaxy S22,42,392,405,477,737,1,Snowy,0.8321732877884856,80,0.43488481589518435,9
2023-07-09,Samsung Galaxy S23,30,311,397,244,1197,1,Cloudy,1.3528352678824958,42,0.02136796823065401,6
2023-07-09,Samsung Galaxy S24,35,953,966,408,964,1,Sunny,0.9327262759334396,96,-0.8333244452775883,2
2023-07-09,Google Pixel 6,36,1103,1107,419,442,1,Cloudy,0.630121070863885,79,-0.5088332634522672,4
2023-07-09,Google Pixel 7,44,873,829,343,986,1,Cloudy,0.9024158343628838,90,-0.7230708078606483,6
2023-07-09,Google Pixel 8,36,1013,1007,113,295,1,Sunny,0.7365201422732264,69,0.6736353323956792,6
2023-07-09,OnePlus 10,13,457,556,235,842,1,Sunny,0.846180925409702,45,-0.761874510274906,8
2023-07-09,OnePlus 11,27,1338,1434,193,1148,1,Cloudy,1.2785972795073772,45,0.3480519060173686,9
2023-07-09,OnePlus 12,18,1090,1184,446,1245,1,Cloudy,0.9626300506752249,29,-0.8759582591023223,2
2023-07-09,Xiaomi 12,18,566,555,264,588,1,Snowy,1.27713405306577,0,0.6225256993338555,8
2023-07-09,Xiaomi 13,16,1467,1510,377,401,1,Rainy,1.3776677629335157,40,-0.9658989078716429,2
2023-07-09,Xiaomi 14,15,1298,1395,296,658,1,Rainy,0.6084198454154334,91,0.8628963523191375,1
2023-07-09,Oppo Find X5,17,1090,1075,496,1375,1,Snowy,1.1648426495367197,65,0.6397787670783643,4
2023-07-09,Oppo Find X6,6,1263,1255,151,804,1,Sunny,1.4197464335671062,95,-0.3758539634091551,3
2023-07-09,Vivo X90,47,365,446,428,720,1,Rainy,0.8386619462364725,83,-0.7728987143845238,3
2023-07-09,Vivo X100,24,1358,1404,292,1040,1,Rainy,1.034008909740504,47,0.8913877697650507,3
2023-07-10,iPhone 14,46,1352,1436,465,1008,0,Rainy,0.7211056095380688,15,-0.62397346845199,4
2023-07-10,iPhone 14 Pro,48,1211,1165,457,1038,0,Sunny,0.6884837751676177,58,-0.4899724531140901,7
2023-07-10,iPhone 15,19,1206,1164,499,983,0,Rainy,0.9371290560843858,47,0.34537627918471814,5
2023-07-10,iPhone 15 Pro,15,1100,1130,104,790,0,Rainy,0.6593983406724309,24,0.6390409130985384,5
2023-07-10,Samsung Galaxy S22,30,936,976,343,1160,0,Sunny,1.005163388570039,11,0.7595864704769437,5
2023-07-10,Samsung Galaxy S23,10,326,330,448,348,0,Sunny,0.6207826796400187,62,-0.24413178730989382,4
2023-07-10,Samsung Galaxy S24,44,1317,1375,189,1080,0,Cloudy,0.9410415222565268,31,0.22032613203966522,3
2023-07-10,Google Pixel 6,21,1214,1295,142,372,0,Snowy,0.8871041583688729,41,0.3283760390125212,4
2023-07-10,Google Pixel 7,44,328,297,54,239,0,Snowy,0.6762328381509168,18,0.8364172018175484,0
2023-07-10,Google Pixel 8,16,558,531,57,327,0,Snowy,1.0591747987465059,44,0.21958515458231243,0
2023-07-10,OnePlus 10,7,1132,1096,355,1271,0,Cloudy,1.020877045758107,58,-0.5939023797902023,4
2023-07-10,OnePlus 11,25,405,457,456,331,0,Cloudy,1.052275452580412,30,0.35432478280566837,9
2023-07-10,OnePlus 12,26,424,437,212,814,0,Cloudy,1.1501105997281011,26,0.6039129894613953,5
2023-07-10,Xiaomi 12,46,694,648,235,565,0,Sunny,1.3051475781557018,79,0.9957970188449254,3
2023-07-10,Xiaomi 13,25,931,894,377,1011,0,Rainy,0.6656155691211711,69,0.8048249971581007,1
2023-07-10,Xiaomi 14,13,1392,1381,233,155,0,Cloudy,1.11565481741636,4,0.3030593707300149,0
2023-07-10,Oppo Find X5,13,397,496,320,676,0,Cloudy,1.3646163648220235,5,0.5830987438966182,9
2023-07-10,Oppo Find X6,46,951,977,164,468,0,Sunny,1.151937757885946,49,0.3527536713098245,4
2023-07-10,Vivo X90,8,1101,1145,152,1131,0,Snowy,0.6320492305834173,4,-0.17143577287336442,8
2023-07-10,Vivo X100,33,531,581,196,816,0,Cloudy,0.8340784416691173,79,-0.8717840046671104,5
2023-07-11,iPhone 14,9,1228,1232,68,187,0,Cloudy,0.6351722740845184,41,0.760916466735408,6
2023-07-11,iPhone 14 Pro,20,1294,1270,381,785,0,Cloudy,0.9117772905623573,64,-0.3399062457479729,1
2023-07-11,iPhone 15,27,705,722,316,1187,0,Cloudy,0.8287095993874515,84,0.8833085505857814,8
2023-07-11,iPhone 15 Pro,41,989,1059,79,772,0,Snowy,0.9469376532558422,2,0.44806719331160805,6
2023-07-11,Samsung Galaxy S22,5,971,980,289,513,0,Rainy,0.5960522635838039,52,-0.3082423000512102,6
2023-07-11,Samsung Galaxy S23,34,317,271,374,259,0,Snowy,1.4539757140805427,17,0.0070774946549045925,5
2023-07-11,Samsung Galaxy S24,24,1210,1166,147,385,0,Sunny,1.454561745348238,30,-0.17353069956366896,3
2023-07-11,Google Pixel 6,23,1441,1419,407,749,0,Sunny,0.6615395599472841,86,0.43930686737807045,9
2023-07-11,Google Pixel 7,27,1446,1492,420,904,0,Rainy,1.0587272687257594,69,-0.3609899325683745,5
2023-07-11,Google Pixel 8,29,1356,1394,383,139,0,Sunny,0.5321122042988322,8,0.5471329767572595,3
2023-07-11,OnePlus 10,38,1105,1125,328,887,0,Cloudy,0.5045845313452753,1,-0.4824770547328858,9
2023-07-11,OnePlus 11,31,1309,1370,315,1195,0,Sunny,0.535823587570585,85,-0.0987059381643709,7
2023-07-11,OnePlus 12,16,1020,978,234,987,0,Snowy,0.5669742441541755,63,0.5776693070503669,8
2023-07-11,Xiaomi 12,32,1205,1190,188,632,0,Rainy,1.1295984977303652,17,0.728549520681417,8
2023-07-11,Xiaomi 13,19,1492,1575,248,849,0,Snowy,1.0346050545557093,51,-0.660327123975825,2
2023-07-11,Xiaomi 14,34,599,556,404,406,0,Cloudy,1.1999187748384221,29,-0.03530980507264947,3
2023-07-11,Oppo Find X5,35,1485,1574,481,1279,0,Cloudy,1.194070963842565,47,-0.0950002983600382,4
2023-07-11,Oppo Find X6,17,1132,1133,348,861,0,Cloudy,1.2068022641232585,49,-0.012050693449038086,9
2023-07-11,Vivo X90,29,1340,1332,354,616,0,Sunny,0.9179880241888735,23,-0.3719246386100825,3
2023-07-11,Vivo X100,48,796,865,256,481,0,Snowy,1.4121777368825699,19,0.05417716981927967,1
2023-07-12,iPhone 14,38,1479,1452,344,986,0,Cloudy,1.1580620584856787,6,-0.5605881250367035,0
2023-07-12,iPhone 14 Pro,8,480,466,132,189,0,Cloudy,1.0127538925310988,64,0.48001502554555686,8
2023-07-12,iPhone 15,22,1326,1293,363,426,0,Snowy,0.8285634681207237,17,0.8695615826168408,2
2023-07-12,iPhone 15 Pro,29,1458,1518,251,527,0,Snowy,0.63211564437901,78,0.7959583199433578,9
2023-07-12,Samsung Galaxy S22,41,1048,1029,234,1036,0,Rainy,1.0760326734391032,86,0.651633833508729,8
2023-07-12,Samsung Galaxy S23,10,1091,1186,379,1102,0,Rainy,0.9144068556705321,34,-0.23808980855268835,8
2023-07-12,Samsung Galaxy S24,7,1088,1158,344,1411,0,Rainy,1.4280525240687938,84,0.36397481029261947,0
2023-07-12,Google Pixel 6,8,796,835,211,766,0,Cloudy,1.2238155239078763,40,0.4961704997428664,6
2023-07-12,Google Pixel 7,5,809,799,331,403,0,Sunny,1.1179160211023198,65,0.9451159260938389,8
2023-07-12,Google Pixel 8,22,664,616,367,806,0,Cloudy,0.6477628203509291,54,0.3443108295647366,8
2023-07-12,OnePlus 10,22,1459,1531,407,498,0,Rainy,0.6387830141067299,69,-0.2290668334441477,9
2023-07-12,OnePlus 11,23,851,827,379,398,0,Snowy,1.3142372474353075,63,-0.4226663446636676,9
2023-07-12,OnePlus 12,19,965,941,372,774,0,Rainy,0.694823662444932,98,-0.38166553048868246,9
2023-07-12,Xiaomi 12,7,1352,1310,81,761,0,Rainy,0.9444356097745388,97,0.0638796822307306,2
2023-07-12,Xiaomi 13,7,1150,1112,440,1401,0,Snowy,1.2240819597838186,47,-0.7916438549839862,6
2023-07-12,Xiaomi 14,23,1364,1319,456,237,0,Cloudy,0.5043369086869015,59,0.6559498321560759,5
2023-07-12,Oppo Find X5,9,1402,1394,229,572,0,Sunny,1.1037336049268585,1,0.39109516883105866,5
2023-07-12,Oppo Find X6,18,1330,1352,383,792,0,Sunny,1.1753075085870788,52,-0.23101283718536014,1
2023-07-12,Vivo X90,35,636,719,381,870,0,Cloudy,0.9604808235087587,46,0.20093162635249207,2
2023-07-12,Vivo X100,9,1287,1332,67,333,0,Snowy,0.5584101319171456,65,-0.8035069848961762,3
2023-07-13,iPhone 14,11,758,725,121,477,0,Cloudy,1.2006642057232901,98,-0.7346869593554213,4
2023-07-13,iPhone 14 Pro,20,1429,1389,452,819,0,Snowy,0.8145670663263369,42,0.044534864563636756,0
2023-07-13,iPhone 15,28,496,594,95,373,0,Cloudy,1.2685909587698068,84,0.7426702353422128,4
2023-07-13,iPhone 15 Pro,17,1150,1189,462,168,0,Snowy,1.148796164736406,1,-0.6859186497910887,0
2023-07-13,Samsung Galaxy S22,39,510,602,276,683,0,Cloudy,1.2741071203760408,85,0.45447278133858693,0
2023-07-13,Samsung Galaxy S23,7,1194,1271,297,1193,0,Snowy,1.1282244764775826,2,-0.6138917249649791,5
2023-07-13,Samsung Galaxy S24,10,1041,1085,366,142,0,Snowy,0.8541044466378255,19,-0.8241456575959307,8
2023-07-13,Google Pixel 6,15,1005,985,151,445,0,Cloudy,1.4131690093267726,54,0.2823254116903542,7
2023-07-13,Google Pixel 7,17,1412,1398,474,1408,0,Cloudy,0.7620300933311447,1,0.3895150334287458,4
2023-07-13,Google Pixel 8,31,867,894,376,1288,0,Snowy,1.4495166138891795,79,-0.12231973456769318,5
2023-07-13,OnePlus 10,45,1416,1477,428,1332,0,Sunny,1.4293245985612093,7,0.30683767078618573,3
2023-07-13,OnePlus 11,13,1218,1188,178,1425,0,Rainy,1.0140632464714963,74,0.9337279134374066,4
2023-07-13,OnePlus 12,28,1195,1227,54,1123,0,Cloudy,1.4001409657065467,80,-0.8614235938193759,4
2023-07-13,Xiaomi 12,17,904,972,337,720,0,Snowy,1.145691527062514,73,-0.8809415355036418,0
2023-07-13,Xiaomi 13,43,1169,1144,81,1169,0,Snowy,1.479668675983717,34,-0.09031655825356832,1
2023-07-13,Xiaomi 14,26,1070,1065,483,848,0,Snowy,0.6921011805993893,43,0.6635523931634351,6
2023-07-13,Oppo Find X5,16,500,561,262,186,0,Rainy,1.2364517854198005,53,0.2652519743022772,5
2023-07-13,Oppo Find X6,42,993,1083,337,1445,0,Rainy,0.9092622826997678,26,0.5425452324162681,7
2023-07-13,Vivo X90,13,1024,987,268,646,0,Rainy,1.0578859263752864,51,0.7148083389271822,0
2023-07-13,Vivo X100,12,720,735,386,985,0,Rainy,1.1682233605931955,72,-0.6493446749267417,5
2023-07-14,iPhone 14,16,725,760,406,533,0,Cloudy,1.4087045241967933,64,0.8445514332006394,4
2023-07-14,iPhone 14 Pro,44,1140,1227,206,267,0,Rainy,0.6201793291957945,27,-0.5836302439829177,7
2023-07-14,iPhone 15,42,1059,1097,394,899,0,Cloudy,0.9251678729867702,55,0.05571467627596527,7
2023-07-14,iPhone 15 Pro,39,585,631,104,675,0,Sunny,0.9711343184714222,96,0.1337341306364841,3
2023-07-14,Samsung Galaxy S22,34,1173,1224,301,239,0,Cloudy,0.8318771489375857,9,-0.21447403810484467,6
2023-07-14,Samsung Galaxy S23,15,315,313,415,435,0,Rainy,1.4521354197846927,16,-0.39105219676856984,9
2023-07-14,Samsung Galaxy S24,14,729,727,314,306,0,Cloudy,0.7246915162696431,51,-0.3773546413033231,4
2023-07-14,Google Pixel 6,30,479,433,179,710,0,Snowy,0.7828716578474062,3,-0.5566265173870395,2
2023-07-14,Google Pixel 7,30,805,804,331,938,0,Snowy,0.6872722169378324,96,-0.1924658190883788,7
2023-07-14,Google Pixel 8,27,1233,1208,429,528,0,Cloudy,1.1973626903614654,44,-0.18120072958239208,7
2023-07-14,OnePlus 10,49,351,352,381,598,0,Sunny,1.3994782704536088,66,0.9599273574428704,5
2023-07-14,OnePlus 11,28,855,840,486,1370,0,Snowy,0.8529587274593391,1,-0.675789579764996,7
2023-07-14,OnePlus 12,34,343,402,114,345,0,Cloudy,0.763713258425602,68,0.26597294045721087,9
2023-07-14,Xiaomi 12,31,1348,1379,120,924,0,Cloudy,1.2121324844725883,74,0.42758090098322254,8
2023-07-14,Xiaomi 13,18,686,713,358,986,0,Sunny,0.9437121170725773,1,-0.8405314498098346,1
2023-07-14,Xiaomi 14,22,604,655,91,874,0,Snowy,1.3248547744137391,58,-0.0455956204135628,5
2023-07-14,Oppo Find X5,24,896,892,211,598,0,Cloudy,0.5986528962708975,29,-0.34676376597670044,6
2023-07-14,Oppo Find X6,27,598,601,272,865,0,Snowy,0.9990393035948636,39,0.3828126947502348,8
2023-07-14,Vivo X90,35,1461,1420,463,391,0,Rainy,1.1359004194157187,42,0.1019557662791939,6
2023-07-14,Vivo X100,8,1447,1445,457,1008,0,Snowy,1.3404216925407946,71,-0.8218396572981921,8
2023-07-15,iPhone 14,14,1132,1193,377,1453,1,Rainy,0.5219474823927558,58,0.15162686369636114,6
2023-07-15,iPhone 14 Pro,7,786,871,433,104,1,Snowy,1.0691383737064402,89,-0.4060928637938548,5
2023-07-15,iPhone 15,30,461,540,70,982,1,Rainy,1.4475873997767073,72,-0.6987470478244588,9
2023-07-15,iPhone 15 Pro,9,308,376,99,541,1,Rainy,0.926158325145277,73,-0.4192181570280764,1
2023-07-15,Samsung Galaxy S22,41,1492,1489,199,307,1,Sunny,0.6228303489197008,98,0.4598665437413607,4
2023-07-15,Samsung Galaxy S23,24,816,865,254,1303,1,Sunny,1.079386250945089,61,-0.3560528002653396,3
2023-07-15,Samsung Galaxy S24,43,306,349,371,367,1,Cloudy,0.6292706279198788,57,0.9907710043724771,9
2023-07-15,Google Pixel 6,44,1152,1106,331,1464,1,Sunny,0.6152583116920388,65,-0.7352540811949948,7
2023-07-15,Google Pixel 7,32,838,827,50,1297,1,Cloudy,1.302765287536304,90,0.5133859109346808,3
2023-07-15,Google Pixel 8,25,455,533,63,1143,1,Snowy,1.4550134829825856,44,-0.40897922125734043,9
2023-07-15,OnePlus 10,8,970,968,230,1471,1,Snowy,0.7336802844144765,11,-0.3436791597126272,1
2023-07-15,OnePlus 11,9,442,537,343,521,1,Cloudy,0.9080473309345336,20,0.7458109350778381,7
2023-07-15,OnePlus 12,6,1092,1060,215,1148,1,Cloudy,0.5884461469390878,33,-0.3125942454390338,0
2023-07-15,Xiaomi 12,31,1179,1218,268,996,1,Snowy,1.3522087853108866,24,-0.01725473230549457,3
2023-07-15,Xiaomi 13,39,932,958,64,1180,1,Rainy,0.7705161646812296,10,-0.6903373636131065,0
2023-07-15,Xiaomi 14,24,841,800,103,866,1,Sunny,1.0114885881219537,20,-0.8847668689592088,0
2023-07-15,Oppo Find X5,42,1412,1459,130,285,1,Rainy,0.829246463645427,78,-0.519280367022732,6
2023-07-15,Oppo Find X6,6,815,830,295,671,1,Snowy,1.0405036049978418,47,-0.47106234237114,5
2023-07-15,Vivo X90,34,769,801,123,1434,1,Rainy,1.2730708125683694,66,0.036572740587144326,3
2023-07-15,Vivo X100,10,1308,1371,315,649,1,Snowy,1.4855489948896254,11,-0.804782962352828,5
2023-07-16,iPhone 14,31,1395,1446,348,833,1,Snowy,0.7683480672485496,85,-0.4427943477697951,9
2023-07-16,iPhone 14 Pro,15,1358,1330,454,1288,1,Snowy,1.3897102734758486,57,0.8398769163623472,9
2023-07-16,iPhone 15,31,896,938,173,544,1,Cloudy,1.3445464192747074,36,0.5797755903336053,2
2023-07-16,iPhone 15 Pro,32,1287,1241,131,218,1,Rainy,1.15829601521348,46,-0.7721885688473833,8
2023-07-16,Samsung Galaxy S22,17,797,771,56,293,1,Snowy,0.9895444921560742,35,-0.816891545471236,5
2023-07-16,Samsung Galaxy S23,14,313,405,134,239,1,Cloudy,0.8225549309461454,56,0.7781922709516114,5
2023-07-16,Samsung Galaxy S24,48,488,519,349,1303,1,Rainy,0.7537038075121455,70,0.4162423036249303,1
2023-07-16,Google Pixel 6,13,371,453,289,1201,1,Rainy,1.2458339842605781,10,0.7814080547718425,7
2023-07-16,Google Pixel 7,20,595,690,484,221,1,Cloudy,1.2497673258508377,35,0.34586980457270067,7
2023-07-16,Google Pixel 8,43,375,431,198,929,1,Cloudy,1.0393652688447421,15,0.7730572988679512,0
2023-07-16,OnePlus 10,48,1403,1485,223,1333,1,Sunny,0.6271189690397085,88,0.092214517390375,3
2023-07-16,OnePlus 11,8,1144,1135,479,636,1,Cloudy,0.5530437672120677,72,0.47894105909309515,8
